Product,Color,Size,Attr 2 Name,Qty Avail Now,Qty WIP,Due WIP
29155,PER,8,PERIWINKLE,0.00,0.00,
29155,RED,0,RED,0.00,0.00,
29155,RED,D0,RED,0.00,0.00,
29155,RED,10,RED,0.00,0.00,
29155,RED,12,RED,0.00,0.00,
29155,RED,14,RED,0.00,0.00,
29155,RED,16,RED,0.00,0.00,
29155,RED,18,RED,0.00,0.00,
29155,RED,2,RED,0.00,0.00,
29155,RED,20,RED,0.00,0.00,
29155,RED,22,RED,0.00,0.00,
29155,RED,24,RED,0.00,0.00,
29155,RED,26,RED,0.00,0.00,
29155,RED,4,RED,0.00,0.00,
29155,RED,6,RED,0.00,0.00,
29155,RED,8,RED,0.00,0.00,
29155,OCE,0,OCEAN,0.00,0.00,
29155,OCE,D0,OCEAN,0.00,0.00,
29155,OCE,10,OCEAN,0.00,0.00,
29155,OCE,12,OCEAN,0.00,0.00,
29155,OCE,14,OCEAN,0.00,0.00,
29155,OCE,16,OCEAN,0.00,0.00,
29155,OCE,18,OCEAN,0.00,0.00,
29155,OCE,2,OCEAN,0.00,0.00,
29155,OCE,20,OCEAN,0.00,0.00,
29155,OCE,22,OCEAN,0.00,0.00,
29155,OCE,24,OCEAN,0.00,0.00,
29155,OCE,26,OCEAN,0.00,0.00,
29155,OCE,4,OCEAN,0.00,0.00,
29155,OCE,6,OCEAN,0.00,0.00,
29155,OCE,8,OCEAN,0.00,0.00,
29156,EME,0,EMERALD,0.00,0.00,
29156,EME,D0,EMERALD,0.00,0.00,
29156,EME,10,EMERALD,0.00,0.00,
29156,EME,12,EMERALD,0.00,0.00,
29156,EME,14,EMERALD,0.00,0.00,
29156,EME,16,EMERALD,0.00,0.00,
29156,EME,18,EMERALD,0.00,0.00,
29156,EME,2,EMERALD,0.00,0.00,
29156,EME,20,EMERALD,0.00,0.00,
29156,EME,22,EMERALD,0.00,0.00,
29156,EME,24,EMERALD,0.00,0.00,
29156,EME,26,EMERALD,0.00,0.00,
29156,EME,4,EMERALD,0.00,0.00,
29156,EME,6,EMERALD,0.00,0.00,
29156,EME,8,EMERALD,0.00,0.00,
29156,RED,0,RED,0.00,0.00,
29156,RED,D0,RED,0.00,0.00,
29156,RED,10,RED,0.00,0.00,
29156,RED,12,RED,0.00,0.00,
29156,RED,14,RED,0.00,0.00,
29156,RED,16,RED,0.00,0.00,
29156,RED,18,RED,0.00,0.00,
29156,RED,2,RED,0.00,0.00,
29156,RED,20,RED,0.00,0.00,
29156,RED,22,RED,0.00,0.00,
29156,RED,24,RED,0.00,0.00,
29156,RED,26,RED,0.00,0.00,
29156,RED,4,RED,0.00,0.00,
29156,RED,6,RED,0.00,0.00,
29156,RED,8,RED,0.00,0.00,
29156,ROY,0,ROYAL,0.00,0.00,
29156,ROY,D0,ROYAL,0.00,0.00,
29156,ROY,10,ROYAL,0.00,0.00,
29156,ROY,12,ROYAL,0.00,0.00,
29156,ROY,14,ROYAL,0.00,0.00,
29156,ROY,16,ROYAL,0.00,0.00,
29156,ROY,18,ROYAL,0.00,0.00,
29156,ROY,2,ROYAL,0.00,0.00,
29156,ROY,20,ROYAL,0.00,0.00,
29156,ROY,22,ROYAL,0.00,0.00,
29156,ROY,24,ROYAL,0.00,0.00,
29156,ROY,26,ROYAL,0.00,0.00,
29156,ROY,4,ROYAL,0.00,0.00,
29156,ROY,6,ROYAL,0.00,0.00,
29156,ROY,8,ROYAL,0.00,0.00,
29157,COB,10,COBALT,0.00,0.00,
29157,COB,12,COBALT,0.00,0.00,
29157,COB,14,COBALT,0.00,0.00,
29157,COB,16,COBALT,0.00,0.00,
29157,COB,18,COBALT,0.00,0.00,
29157,COB,20,COBALT,0.00,0.00,
29157,COB,22,COBALT,0.00,0.00,
29157,COB,24,COBALT,0.00,0.00,
29157,COB,26,COBALT,0.00,0.00,
29157,COB,4,COBALT,0.00,0.00,
29157,COB,8,COBALT,0.00,0.00,
29157,MAG,0,MAGENTA,0.00,0.00,
29157,MAG,10,MAGENTA,0.00,0.00,
29157,MAG,12,MAGENTA,0.00,0.00,
29157,MAG,14,MAGENTA,0.00,0.00,
29157,MAG,16,MAGENTA,0.00,0.00,
29157,MAG,18,MAGENTA,0.00,0.00,
29157,MAG,2,MAGENTA,0.00,0.00,
29157,MAG,20,MAGENTA,0.00,0.00,
29157,MAG,22,MAGENTA,0.00,0.00,
29157,MAG,24,MAGENTA,0.00,0.00,
29157,MAG,26,MAGENTA,0.00,0.00,
29157,MAG,8,MAGENTA,0.00,0.00,
29157,WAT,0,WATERMELON,0.00,0.00,
29157,WAT,D0,WATERMELON,0.00,0.00,
29157,WAT,10,WATERMELON,0.00,0.00,
29157,WAT,12,WATERMELON,0.00,0.00,
29157,WAT,14,WATERMELON,0.00,0.00,
29157,WAT,16,WATERMELON,0.00,0.00,
29157,WAT,18,WATERMELON,0.00,0.00,
29157,WAT,2,WATERMELON,0.00,0.00,
29157,WAT,20,WATERMELON,0.00,0.00,
29157,WAT,22,WATERMELON,0.00,0.00,
29157,WAT,24,WATERMELON,0.00,0.00,
29157,WAT,26,WATERMELON,0.00,0.00,
29157,WAT,4,WATERMELON,0.00,0.00,
29157,WAT,6,WATERMELON,0.00,0.00,
29157,WAT,8,WATERMELON,0.00,0.00,
29157,COB,0,COBALT,1.00,0.00,
29157,COB,D0,COBALT,1.00,0.00,
29157,COB,2,COBALT,1.00,0.00,
29157,COB,6,COBALT,1.00,0.00,
29157,MAG,6,MAGENTA,1.00,0.00,
29157,MAG,D0,MAGENTA,2.00,0.00,
29157,MAG,4,MAGENTA,2.00,0.00,
29158,BLA,0,BLACK,0.00,0.00,
29158,BLA,D0,BLACK,0.00,0.00,
29158,BLA,12,BLACK,0.00,0.00,
29158,BLA,18,BLACK,0.00,0.00,
29158,BLA,2,BLACK,0.00,0.00,
29158,BLA,20,BLACK,0.00,0.00,
29158,BLA,22,BLACK,0.00,0.00,
29158,BLA,24,BLACK,0.00,0.00,
29158,BLA,26,BLACK,0.00,0.00,
29158,BLA,4,BLACK,0.00,0.00,
29158,BLA,6,BLACK,0.00,0.00,
29158,HOP,0,HOT PINK,0.00,0.00,
29158,HOP,D0,HOT PINK,0.00,0.00,
29158,HOP,10,HOT PINK,0.00,0.00,
29158,HOP,12,HOT PINK,0.00,0.00,
29158,HOP,14,HOT PINK,0.00,0.00,
29158,HOP,16,HOT PINK,0.00,0.00,
29158,HOP,18,HOT PINK,0.00,0.00,
29158,HOP,2,HOT PINK,0.00,0.00,
29158,HOP,20,HOT PINK,0.00,0.00,
29158,HOP,22,HOT PINK,0.00,0.00,
29158,HOP,24,HOT PINK,0.00,0.00,
29158,HOP,26,HOT PINK,0.00,0.00,
29158,HOP,4,HOT PINK,0.00,0.00,
29158,HOP,6,HOT PINK,0.00,0.00,
29158,HOP,8,HOT PINK,0.00,0.00,
29158,LIB,0,LIGHT BLUE,0.00,0.00,
29158,LIB,D0,LIGHT BLUE,0.00,0.00,
29158,LIB,10,LIGHT BLUE,0.00,0.00,
29158,LIB,12,LIGHT BLUE,0.00,0.00,
29158,LIB,14,LIGHT BLUE,0.00,0.00,
29158,LIB,16,LIGHT BLUE,0.00,0.00,
29158,LIB,18,LIGHT BLUE,0.00,0.00,
29158,LIB,2,LIGHT BLUE,0.00,0.00,
29158,LIB,20,LIGHT BLUE,0.00,0.00,
29158,LIB,22,LIGHT BLUE,0.00,0.00,
29158,LIB,24,LIGHT BLUE,0.00,0.00,
29158,LIB,26,LIGHT BLUE,0.00,0.00,
29158,LIB,4,LIGHT BLUE,0.00,0.00,
29158,LIB,6,LIGHT BLUE,0.00,0.00,
29158,LIB,8,LIGHT BLUE,0.00,0.00,
29158,BLA,16,BLACK,1.00,0.00,
29158,BLA,8,BLACK,1.00,0.00,
29158,BLA,10,BLACK,2.00,0.00,
29158,BLA,14,BLACK,3.00,0.00,
29159,LIB,0,LIGHT BLUE,0.00,0.00,
29159,LIB,D0,LIGHT BLUE,0.00,0.00,
29159,LIB,10,LIGHT BLUE,0.00,0.00,
29159,LIB,12,LIGHT BLUE,0.00,0.00,
29159,LIB,14,LIGHT BLUE,0.00,0.00,
29159,LIB,16,LIGHT BLUE,0.00,0.00,
29159,LIB,18,LIGHT BLUE,0.00,0.00,
29159,LIB,2,LIGHT BLUE,0.00,0.00,
29159,LIB,20,LIGHT BLUE,0.00,0.00,
29159,LIB,22,LIGHT BLUE,0.00,0.00,
29159,LIB,24,LIGHT BLUE,0.00,0.00,
29159,LIB,26,LIGHT BLUE,0.00,0.00,
29159,LIB,4,LIGHT BLUE,0.00,0.00,
29159,LIB,6,LIGHT BLUE,0.00,0.00,
29159,LIB,8,LIGHT BLUE,0.00,0.00,
29159,PER,0,PERIWINKLE,0.00,0.00,
29159,PER,D0,PERIWINKLE,0.00,0.00,
29159,PER,10,PERIWINKLE,0.00,0.00,
29159,PER,12,PERIWINKLE,0.00,0.00,
29159,PER,14,PERIWINKLE,0.00,0.00,
29159,PER,16,PERIWINKLE,0.00,0.00,
29159,PER,18,PERIWINKLE,0.00,0.00,
29159,PER,2,PERIWINKLE,0.00,0.00,
29159,PER,20,PERIWINKLE,0.00,0.00,
29159,PER,22,PERIWINKLE,0.00,0.00,
29159,PER,24,PERIWINKLE,0.00,0.00,
29159,PER,26,PERIWINKLE,0.00,0.00,
29159,PER,4,PERIWINKLE,0.00,0.00,
29159,PER,6,PERIWINKLE,0.00,0.00,
29159,PER,8,PERIWINKLE,0.00,0.00,
29160,BLA,10,BLACK,0.00,0.00,
29160,BLA,12,BLACK,0.00,0.00,
29160,BLA,14,BLACK,0.00,0.00,
29160,BLA,16,BLACK,0.00,0.00,
29160,BLA,18,BLACK,0.00,0.00,
29160,BLA,20,BLACK,0.00,0.00,
29160,BLA,22,BLACK,0.00,0.00,
29160,BLA,24,BLACK,0.00,0.00,
29160,BLA,26,BLACK,0.00,0.00,
29160,BLA,8,BLACK,0.00,0.00,
29160,HOP,0,HOT PINK,0.00,0.00,
29160,HOP,D0,HOT PINK,0.00,0.00,
29160,HOP,10,HOT PINK,0.00,0.00,
29160,HOP,12,HOT PINK,0.00,0.00,
29160,HOP,14,HOT PINK,0.00,0.00,
29160,HOP,16,HOT PINK,0.00,0.00,
29160,HOP,18,HOT PINK,0.00,0.00,
29160,HOP,2,HOT PINK,0.00,0.00,
29160,HOP,20,HOT PINK,0.00,0.00,
29160,HOP,22,HOT PINK,0.00,0.00,
29160,HOP,24,HOT PINK,0.00,0.00,
29160,HOP,26,HOT PINK,0.00,0.00,
29160,HOP,4,HOT PINK,0.00,0.00,
29160,HOP,6,HOT PINK,0.00,0.00,
29160,HOP,8,HOT PINK,0.00,0.00,
29160,BLA,0,BLACK,1.00,0.00,
29160,BLA,D0,BLACK,2.00,0.00,
29160,BLA,2,BLACK,2.00,0.00,
29160,BLA,4,BLACK,3.00,0.00,
29160,BLA,6,BLACK,3.00,0.00,
29161,BLA,10,BLACK,0.00,0.00,
29161,BLA,12,BLACK,0.00,0.00,
29161,BLA,14,BLACK,0.00,0.00,
29161,BLA,16,BLACK,0.00,0.00,
29161,BLA,18,BLACK,0.00,0.00,
29161,BLA,2,BLACK,0.00,0.00,
29161,BLA,20,BLACK,0.00,0.00,
29161,BLA,22,BLACK,0.00,0.00,
29161,BLA,24,BLACK,0.00,0.00,
29161,BLA,26,BLACK,0.00,0.00,
29161,BLA,8,BLACK,0.00,0.00,
29161,HOP,0,HOT PINK,0.00,0.00,
29161,HOP,D0,HOT PINK,0.00,0.00,
29161,HOP,10,HOT PINK,0.00,0.00,
29161,HOP,12,HOT PINK,0.00,0.00,
29161,HOP,14,HOT PINK,0.00,0.00,
29161,HOP,16,HOT PINK,0.00,0.00,
29161,HOP,18,HOT PINK,0.00,0.00,
29161,HOP,2,HOT PINK,0.00,0.00,
29161,HOP,20,HOT PINK,0.00,0.00,
29161,HOP,22,HOT PINK,0.00,0.00,
29161,HOP,24,HOT PINK,0.00,0.00,
29161,HOP,26,HOT PINK,0.00,0.00,
29161,HOP,4,HOT PINK,0.00,0.00,
29161,HOP,6,HOT PINK,0.00,0.00,
29161,HOP,8,HOT PINK,0.00,0.00,
29161,LIB,0,LIGHT BLUE,0.00,0.00,
29161,LIB,D0,LIGHT BLUE,0.00,0.00,
29161,LIB,10,LIGHT BLUE,0.00,0.00,
29161,LIB,12,LIGHT BLUE,0.00,0.00,
29161,LIB,14,LIGHT BLUE,0.00,0.00,
29161,LIB,16,LIGHT BLUE,0.00,0.00,
29161,LIB,18,LIGHT BLUE,0.00,0.00,
29161,LIB,2,LIGHT BLUE,0.00,0.00,
29161,LIB,20,LIGHT BLUE,0.00,0.00,
29161,LIB,22,LIGHT BLUE,0.00,0.00,
29161,LIB,24,LIGHT BLUE,0.00,0.00,
29161,LIB,26,LIGHT BLUE,0.00,0.00,
29161,LIB,4,LIGHT BLUE,0.00,0.00,
29161,LIB,6,LIGHT BLUE,0.00,0.00,
29161,LIB,8,LIGHT BLUE,0.00,0.00,
29161,BLA,0,BLACK,1.00,0.00,
29161,BLA,D0,BLACK,1.00,0.00,
29161,BLA,4,BLACK,1.00,0.00,
29161,BLA,6,BLACK,1.00,0.00,
29162,COP,0,CORAL PINK,0.00,0.00,
29162,COP,D0,CORAL PINK,0.00,0.00,
29162,COP,10,CORAL PINK,0.00,0.00,
29162,COP,12,CORAL PINK,0.00,0.00,
29162,COP,14,CORAL PINK,0.00,0.00,
29162,COP,16,CORAL PINK,0.00,0.00,
29162,COP,18,CORAL PINK,0.00,0.00,
29162,COP,2,CORAL PINK,0.00,0.00,
29162,COP,20,CORAL PINK,0.00,0.00,
29162,COP,22,CORAL PINK,0.00,0.00,
29162,COP,24,CORAL PINK,0.00,0.00,
29162,COP,26,CORAL PINK,0.00,0.00,
29162,COP,4,CORAL PINK,0.00,0.00,
29162,COP,6,CORAL PINK,0.00,0.00,
29162,COP,8,CORAL PINK,0.00,0.00,
29162,OFW,0,OFF WHITE,0.00,0.00,
29162,OFW,D0,OFF WHITE,0.00,0.00,
29162,OFW,10,OFF WHITE,0.00,0.00,
29162,OFW,12,OFF WHITE,0.00,0.00,
29162,OFW,14,OFF WHITE,0.00,0.00,
29162,OFW,16,OFF WHITE,0.00,0.00,
29162,OFW,18,OFF WHITE,0.00,0.00,
29162,OFW,2,OFF WHITE,0.00,0.00,
29162,OFW,20,OFF WHITE,0.00,0.00,
29162,OFW,22,OFF WHITE,0.00,0.00,
29162,OFW,24,OFF WHITE,0.00,0.00,
29162,OFW,26,OFF WHITE,0.00,0.00,
29162,OFW,4,OFF WHITE,0.00,0.00,
29162,OFW,6,OFF WHITE,0.00,0.00,
29162,OFW,8,OFF WHITE,0.00,0.00,
29162,RED,0,RED,0.00,0.00,
29162,RED,D0,RED,0.00,0.00,
29162,RED,10,RED,0.00,0.00,
29162,RED,12,RED,0.00,0.00,
29162,RED,14,RED,0.00,0.00,
29162,RED,16,RED,0.00,0.00,
29162,RED,18,RED,0.00,0.00,
29162,RED,2,RED,0.00,0.00,
29162,RED,20,RED,0.00,0.00,
29162,RED,22,RED,0.00,0.00,
29162,RED,24,RED,0.00,0.00,
29162,RED,26,RED,0.00,0.00,
29162,RED,4,RED,0.00,0.00,
29162,RED,6,RED,0.00,0.00,
29162,RED,8,RED,0.00,0.00,
29162,SKB,0,SKY BLUE,0.00,0.00,
29162,SKB,D0,SKY BLUE,0.00,0.00,
29162,SKB,10,SKY BLUE,0.00,0.00,
29162,SKB,12,SKY BLUE,0.00,0.00,
29162,SKB,14,SKY BLUE,0.00,0.00,
29162,SKB,16,SKY BLUE,0.00,0.00,
29162,SKB,18,SKY BLUE,0.00,0.00,
29162,SKB,2,SKY BLUE,0.00,0.00,
29162,SKB,20,SKY BLUE,0.00,0.00,
29162,SKB,22,SKY BLUE,0.00,0.00,
29162,SKB,24,SKY BLUE,0.00,0.00,
29162,SKB,26,SKY BLUE,0.00,0.00,
29162,SKB,4,SKY BLUE,0.00,0.00,
29162,SKB,6,SKY BLUE,0.00,0.00,
29162,SKB,8,SKY BLUE,0.00,0.00,
29163,BLA,0,BLACK,0.00,0.00,
29163,BLA,D0,BLACK,0.00,0.00,
29163,BLA,10,BLACK,0.00,0.00,
29163,BLA,12,BLACK,0.00,0.00,
29163,BLA,14,BLACK,0.00,0.00,
29163,BLA,16,BLACK,0.00,0.00,
29163,BLA,18,BLACK,0.00,0.00,
29163,BLA,2,BLACK,0.00,0.00,
29163,BLA,20,BLACK,0.00,0.00,
29163,BLA,22,BLACK,0.00,0.00,
29163,BLA,24,BLACK,0.00,0.00,
29163,BLA,26,BLACK,0.00,0.00,
29163,BLA,4,BLACK,0.00,0.00,
29163,BLA,6,BLACK,0.00,0.00,
29163,BLA,8,BLACK,0.00,0.00,
29163,ROY,0,ROYAL,0.00,0.00,
29163,ROY,D0,ROYAL,0.00,0.00,
29163,ROY,10,ROYAL,0.00,0.00,
29163,ROY,12,ROYAL,0.00,0.00,
29163,ROY,14,ROYAL,0.00,0.00,
29163,ROY,16,ROYAL,0.00,0.00,
29163,ROY,18,ROYAL,0.00,0.00,
29163,ROY,2,ROYAL,0.00,0.00,
29163,ROY,20,ROYAL,0.00,0.00,
29163,ROY,22,ROYAL,0.00,0.00,
29163,ROY,24,ROYAL,0.00,0.00,
29163,ROY,26,ROYAL,0.00,0.00,
29163,ROY,4,ROYAL,0.00,0.00,
29163,ROY,6,ROYAL,0.00,0.00,
29163,ROY,8,ROYAL,0.00,0.00,
29163,WHI,0,WHITE,0.00,0.00,
29163,WHI,D0,WHITE,0.00,0.00,
29163,WHI,10,WHITE,0.00,0.00,
29163,WHI,12,WHITE,0.00,0.00,
29163,WHI,14,WHITE,0.00,0.00,
29163,WHI,16,WHITE,0.00,0.00,
29163,WHI,18,WHITE,0.00,0.00,
29163,WHI,2,WHITE,0.00,0.00,
29163,WHI,20,WHITE,0.00,0.00,
29163,WHI,22,WHITE,0.00,0.00,
29163,WHI,24,WHITE,0.00,0.00,
29163,WHI,26,WHITE,0.00,0.00,
29163,WHI,4,WHITE,0.00,0.00,
29163,WHI,6,WHITE,0.00,0.00,
29163,WHI,8,WHITE,0.00,0.00,
29164,BLA,0,BLACK,0.00,0.00,
29164,BLA,D0,BLACK,0.00,0.00,
29164,BLA,10,BLACK,0.00,0.00,
29164,BLA,12,BLACK,0.00,0.00,
29164,BLA,14,BLACK,0.00,0.00,
29164,BLA,16,BLACK,0.00,0.00,
29164,BLA,18,BLACK,0.00,0.00,
29164,BLA,2,BLACK,0.00,0.00,
29164,BLA,20,BLACK,0.00,0.00,
29164,BLA,22,BLACK,0.00,0.00,
29164,BLA,24,BLACK,0.00,0.00,
29164,BLA,26,BLACK,0.00,0.00,
29164,BLA,4,BLACK,0.00,0.00,
29164,BLA,6,BLACK,0.00,0.00,
29164,BLA,8,BLACK,0.00,0.00,
29164,EME,0,EMERALD,0.00,0.00,
29164,EME,D0,EMERALD,0.00,0.00,
29164,EME,10,EMERALD,0.00,0.00,
29164,EME,12,EMERALD,0.00,0.00,
29164,EME,14,EMERALD,0.00,0.00,
29164,EME,16,EMERALD,0.00,0.00,
29164,EME,18,EMERALD,0.00,0.00,
29164,EME,2,EMERALD,0.00,0.00,
29164,EME,20,EMERALD,0.00,0.00,
29164,EME,22,EMERALD,0.00,0.00,
29164,EME,24,EMERALD,0.00,0.00,
29164,EME,26,EMERALD,0.00,0.00,
29164,EME,4,EMERALD,0.00,0.00,
29164,EME,6,EMERALD,0.00,0.00,
29164,EME,8,EMERALD,0.00,0.00,
29164,NUC,0,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,D0,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,10,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,12,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,14,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,16,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,18,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,2,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,20,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,22,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,24,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,26,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,4,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,6,NUDE/CHAMPAGNE,0.00,0.00,
29164,NUC,8,NUDE/CHAMPAGNE,0.00,0.00,
29165,BLA,10,BLACK,0.00,0.00,
29165,BLA,12,BLACK,0.00,0.00,
29165,BLA,14,BLACK,0.00,0.00,
29165,BLA,16,BLACK,0.00,0.00,
29165,BLA,18,BLACK,0.00,0.00,
29165,BLA,20,BLACK,0.00,0.00,
29165,BLA,22,BLACK,0.00,0.00,
29165,BLA,24,BLACK,0.00,0.00,
29165,BLA,26,BLACK,0.00,0.00,
29165,LIB,10,LIGHT BLUE,0.00,0.00,
29165,LIB,12,LIGHT BLUE,0.00,0.00,
29165,LIB,14,LIGHT BLUE,0.00,0.00,
29165,LIB,16,LIGHT BLUE,0.00,0.00,
29165,LIB,18,LIGHT BLUE,0.00,0.00,
29165,LIB,20,LIGHT BLUE,0.00,0.00,
29165,LIB,22,LIGHT BLUE,0.00,0.00,
29165,LIB,24,LIGHT BLUE,0.00,0.00,
29165,LIB,26,LIGHT BLUE,0.00,0.00,
29165,LIB,8,LIGHT BLUE,0.00,0.00,
29165,NUG,10,NUDE/GOLD,0.00,0.00,
29165,NUG,12,NUDE/GOLD,0.00,0.00,
29165,NUG,14,NUDE/GOLD,0.00,0.00,
29165,NUG,16,NUDE/GOLD,0.00,0.00,
29165,NUG,18,NUDE/GOLD,0.00,0.00,
29165,NUG,20,NUDE/GOLD,0.00,0.00,
29165,NUG,22,NUDE/GOLD,0.00,0.00,
29165,NUG,24,NUDE/GOLD,0.00,0.00,
29165,NUG,26,NUDE/GOLD,0.00,0.00,
29165,NUG,8,NUDE/GOLD,0.00,0.00,
29165,RED,10,RED,0.00,0.00,
29165,RED,12,RED,0.00,0.00,
29165,RED,14,RED,0.00,0.00,
29165,RED,16,RED,0.00,0.00,
29165,RED,18,RED,0.00,0.00,
29165,RED,20,RED,0.00,0.00,
29165,RED,22,RED,0.00,0.00,
29165,RED,24,RED,0.00,0.00,
29165,RED,26,RED,0.00,0.00,
29165,WHI,10,WHITE,0.00,0.00,
29165,WHI,12,WHITE,0.00,0.00,
29165,WHI,14,WHITE,0.00,0.00,
29165,WHI,16,WHITE,0.00,0.00,
29165,WHI,18,WHITE,0.00,0.00,
29165,WHI,20,WHITE,0.00,0.00,
29165,WHI,22,WHITE,0.00,0.00,
29165,WHI,24,WHITE,0.00,0.00,
29165,WHI,26,WHITE,0.00,0.00,
29165,WHI,8,WHITE,0.00,0.00,
29165,LIB,2,LIGHT BLUE,1.00,0.00,
29165,LIB,4,LIGHT BLUE,1.00,0.00,
29165,LIB,6,LIGHT BLUE,1.00,0.00,
29165,RED,2,RED,1.00,0.00,
29165,BLA,6,BLACK,2.00,0.00,
29165,BLA,8,BLACK,2.00,0.00,
29165,NUG,4,NUDE/GOLD,2.00,0.00,
29165,RED,0,RED,2.00,0.00,
29165,RED,4,RED,2.00,0.00,
29165,RED,8,RED,2.00,0.00,
29165,WHI,4,WHITE,2.00,0.00,
29165,BLA,0,BLACK,3.00,0.00,
29165,BLA,D0,BLACK,3.00,0.00,
29165,BLA,2,BLACK,3.00,0.00,
29165,BLA,4,BLACK,3.00,0.00,
29165,LIB,0,LIGHT BLUE,3.00,0.00,
29165,LIB,D0,LIGHT BLUE,3.00,0.00,
29165,NUG,2,NUDE/GOLD,3.00,0.00,
29165,WHI,0,WHITE,3.00,0.00,
29165,WHI,D0,WHITE,3.00,0.00,
29165,WHI,2,WHITE,3.00,0.00,
29165,WHI,6,WHITE,3.00,0.00,
29165,NUG,0,NUDE/GOLD,4.00,0.00,
29165,RED,D0,RED,4.00,0.00,
29165,RED,6,RED,4.00,0.00,
29165,NUG,D0,NUDE/GOLD,5.00,0.00,
29165,NUG,6,NUDE/GOLD,5.00,0.00,
29166,LIB,D0,LIGHT BLUE,0.00,0.00,
29166,LIB,10,LIGHT BLUE,0.00,0.00,
29166,LIB,12,LIGHT BLUE,0.00,0.00,
29166,LIB,14,LIGHT BLUE,0.00,0.00,
29166,LIB,16,LIGHT BLUE,0.00,0.00,
29166,LIB,18,LIGHT BLUE,0.00,0.00,
29166,LIB,20,LIGHT BLUE,0.00,0.00,
29166,LIB,22,LIGHT BLUE,0.00,0.00,
29166,LIB,24,LIGHT BLUE,0.00,0.00,
29166,LIB,26,LIGHT BLUE,0.00,0.00,
29166,LIB,8,LIGHT BLUE,0.00,0.00,
29166,RED,10,RED,0.00,0.00,
29166,RED,12,RED,0.00,0.00,
29166,RED,14,RED,0.00,0.00,
29166,RED,16,RED,0.00,0.00,
29166,RED,18,RED,0.00,0.00,
29166,RED,2,RED,0.00,0.00,
29166,RED,20,RED,0.00,0.00,
29166,RED,22,RED,0.00,0.00,
29166,RED,24,RED,0.00,0.00,
29166,RED,26,RED,0.00,0.00,
29166,RED,6,RED,0.00,0.00,
29166,RED,8,RED,0.00,0.00,
29166,OFW,0,OFF WHITE,0.00,0.00,
29166,OFW,D0,OFF WHITE,0.00,0.00,
29166,OFW,10,OFF WHITE,0.00,0.00,
29166,OFW,12,OFF WHITE,0.00,0.00,
29166,OFW,14,OFF WHITE,0.00,0.00,
29166,OFW,16,OFF WHITE,0.00,0.00,
29166,OFW,18,OFF WHITE,0.00,0.00,
29166,OFW,2,OFF WHITE,0.00,0.00,
29166,OFW,20,OFF WHITE,0.00,0.00,
29166,OFW,22,OFF WHITE,0.00,0.00,
29166,OFW,24,OFF WHITE,0.00,0.00,
29166,OFW,26,OFF WHITE,0.00,0.00,
29166,OFW,4,OFF WHITE,0.00,0.00,
29166,OFW,6,OFF WHITE,0.00,0.00,
29166,OFW,8,OFF WHITE,0.00,0.00,
29166,LIB,0,LIGHT BLUE,1.00,0.00,
29166,LIB,4,LIGHT BLUE,1.00,0.00,
29166,LIB,6,LIGHT BLUE,1.00,0.00,
29166,RED,D0,RED,1.00,0.00,
29166,LIB,2,LIGHT BLUE,2.00,0.00,
29166,RED,0,RED,2.00,0.00,
29166,RED,4,RED,2.00,0.00,
29167,IRA,0,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,D0,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,10,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,12,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,14,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,16,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,18,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,2,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,20,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,22,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,24,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,26,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,4,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,6,IRIDESCENT AQUA,0.00,0.00,
29167,IRA,8,IRIDESCENT AQUA,0.00,0.00,
29167,IRP,0,IRIDESCENT PINK,0.00,0.00,
29167,IRP,D0,IRIDESCENT PINK,0.00,0.00,
29167,IRP,10,IRIDESCENT PINK,0.00,0.00,
29167,IRP,12,IRIDESCENT PINK,0.00,0.00,
29167,IRP,14,IRIDESCENT PINK,0.00,0.00,
29167,IRP,16,IRIDESCENT PINK,0.00,0.00,
29167,IRP,18,IRIDESCENT PINK,0.00,0.00,
29167,IRP,2,IRIDESCENT PINK,0.00,0.00,
